qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
CY-RF-RF	3L	100.000	12	0	0	4	15	16968579	16968568	88	24.3	27
CY-RF-RF	3L	100.000	12	0	0	5	16	24714951	24714940	88	24.3	27
CY-RF-RF	3L	100.000	12	0	0	11	22	25697895	25697884	88	24.3	27
CY-RF-RF	3L	100.000	12	0	0	10	21	407334	407345	88	24.3	27
CY-RF-RF	3L	100.000	12	0	0	1	12	1700023	1700034	88	24.3	27
CY-RF-RF	3L	100.000	12	0	0	6	17	1964258	1964269	88	24.3	27
CY-RF-RF	3L	100.000	12	0	0	16	27	2228019	2228030	88	24.3	27
CY-RF-RF	3L	100.000	12	0	0	1	12	6919814	6919825	88	24.3	27
CY-RF-RF	3L	100.000	12	0	0	5	16	11046284	11046295	88	24.3	27
CY-RF-RF	3L	100.000	12	0	0	1	12	15887740	15887751	88	24.3	27
CY-RF-RF	3L	100.000	12	0	0	5	16	17248418	17248429	88	24.3	27
CY-RF-RF	3L	100.000	11	0	0	16	26	148835	148825	349	22.3	27
CY-RF-RF	3L	100.000	11	0	0	7	17	346982	346972	349	22.3	27
CY-RF-RF	3L	100.000	11	0	0	5	15	903724	903714	349	22.3	27
CY-RF-RF	3L	100.000	11	0	0	2	12	2071358	2071348	349	22.3	27
CY-RF-RF	3L	100.000	11	0	0	6	16	3950428	3950418	349	22.3	27
CY-RF-RF	3L	100.000	11	0	0	17	27	6859454	6859444	349	22.3	27
CY-RF-RF	3L	100.000	11	0	0	1	11	7681322	7681312	349	22.3	27
CY-RF-RF	3L	100.000	11	0	0	3	13	7773071	7773061	349	22.3	27
CY-RF-RF	3L	100.000	11	0	0	5	15	7830157	7830147	349	22.3	27
CY-RF-RF	3L	100.000	11	0	0	6	16	8427604	8427594	349	22.3	27
CY-RF-RF	3L	100.000	11	0	0	9	19	9101523	9101513	349	22.3	27
CY-RF-RF	3L	100.000	11	0	0	3	13	10231845	10231835	349	22.3	27
CY-RF-RF	3L	100.000	11	0	0	16	26	10342479	10342469	349	22.3	27
CY-RF-RF	3L	100.000	11	0	0	6	16	12297688	12297678	349	22.3	27
CY-RF-RF	3L	100.000	11	0	0	17	27	12725141	12725131	349	22.3	27
CY-RF-RF	3L	100.000	11	0	0	5	15	13627709	13627699	349	22.3	27
CY-RF-RF	3L	100.000	11	0	0	12	22	13734412	13734402	349	22.3	27
CY-RF-RF	3L	100.000	11	0	0	5	15	14081310	14081300	349	22.3	27
CY-RF-RF	3L	93.333	15	1	0	9	23	15836164	15836150	349	22.3	27
CY-RF-RF	3L	100.000	11	0	0	1	11	16350903	16350893	349	22.3	27
CY-RF-RF	3L	100.000	11	0	0	17	27	16840704	16840694	349	22.3	27
CY-RF-RF	3L	100.000	11	0	0	4	14	16967166	16967156	349	22.3	27
CY-RF-RF	3L	100.000	11	0	0	16	26	17356938	17356928	349	22.3	27
CY-RF-RF	3L	100.000	11	0	0	4	14	17865618	17865608	349	22.3	27
CY-RF-RF	3L	100.000	11	0	0	6	16	18087259	18087249	349	22.3	27
CY-RF-RF	3L	100.000	11	0	0	6	16	18122415	18122405	349	22.3	27
CY-RF-RF	3L	93.333	15	1	0	4	18	18672943	18672929	349	22.3	27
CY-RF-RF	3L	100.000	11	0	0	3	13	18813143	18813133	349	22.3	27
CY-RF-RF	3L	100.000	11	0	0	5	15	19282481	19282471	349	22.3	27
CY-RF-RF	3L	100.000	11	0	0	11	21	20030220	20030210	349	22.3	27
CY-RF-RF	3L	100.000	11	0	0	4	14	20420785	20420775	349	22.3	27
CY-RF-RF	3L	100.000	11	0	0	5	15	20875169	20875159	349	22.3	27
CY-RF-RF	3L	100.000	11	0	0	6	16	21283573	21283563	349	22.3	27
CY-RF-RF	3L	100.000	11	0	0	3	13	22463263	22463253	349	22.3	27
CY-RF-RF	3L	100.000	11	0	0	6	16	23253052	23253042	349	22.3	27
CY-RF-RF	3L	100.000	11	0	0	8	18	23296096	23296086	349	22.3	27
CY-RF-RF	3L	100.000	11	0	0	12	22	23884915	23884905	349	22.3	27
CY-RF-RF	3L	100.000	11	0	0	4	14	24240693	24240683	349	22.3	27
CY-RF-RF	3L	100.000	11	0	0	5	15	24541635	24541625	349	22.3	27
CY-RF-RF	3L	100.000	11	0	0	12	22	26337127	26337117	349	22.3	27
CY-RF-RF	3L	100.000	11	0	0	12	22	26348140	26348130	349	22.3	27
CY-RF-RF	3L	100.000	11	0	0	7	17	27276283	27276273	349	22.3	27
CY-RF-RF	3L	100.000	11	0	0	7	17	27281163	27281153	349	22.3	27
CY-RF-RF	3L	100.000	11	0	0	7	17	27286043	27286033	349	22.3	27
CY-RF-RF	3L	100.000	11	0	0	17	27	28779875	28779865	349	22.3	27
CY-RF-RF	3L	100.000	11	0	0	12	22	28831660	28831650	349	22.3	27
CY-RF-RF	3L	100.000	11	0	0	5	15	3244017	3244027	349	22.3	27
CY-RF-RF	3L	100.000	11	0	0	15	25	3675821	3675831	349	22.3	27
CY-RF-RF	3L	100.000	11	0	0	5	15	4605721	4605731	349	22.3	27
CY-RF-RF	3L	93.333	15	1	0	11	25	4814548	4814562	349	22.3	27
CY-RF-RF	3L	100.000	11	0	0	1	11	6528667	6528677	349	22.3	27
CY-RF-RF	3L	100.000	11	0	0	9	19	9726364	9726374	349	22.3	27
CY-RF-RF	3L	100.000	11	0	0	11	21	9841073	9841083	349	22.3	27
CY-RF-RF	3L	100.000	11	0	0	6	16	10250752	10250762	349	22.3	27
CY-RF-RF	3L	100.000	11	0	0	4	14	11278825	11278835	349	22.3	27
CY-RF-RF	3L	100.000	11	0	0	11	21	11723229	11723239	349	22.3	27
CY-RF-RF	3L	100.000	11	0	0	11	21	12666090	12666100	349	22.3	27
CY-RF-RF	3L	100.000	11	0	0	11	21	14020493	14020503	349	22.3	27
CY-RF-RF	3L	100.000	11	0	0	3	13	15270520	15270530	349	22.3	27
CY-RF-RF	3L	100.000	11	0	0	7	17	15838403	15838413	349	22.3	27
CY-RF-RF	3L	100.000	11	0	0	11	21	18054098	18054108	349	22.3	27
CY-RF-RF	3L	100.000	11	0	0	5	15	18593960	18593970	349	22.3	27
CY-RF-RF	3L	100.000	11	0	0	5	15	18909608	18909618	349	22.3	27
CY-RF-RF	3L	100.000	11	0	0	9	19	19630713	19630723	349	22.3	27
CY-RF-RF	3L	100.000	11	0	0	1	11	20163164	20163174	349	22.3	27
CY-RF-RF	3L	100.000	11	0	0	16	26	21912293	21912303	349	22.3	27
CY-RF-RF	3L	100.000	11	0	0	8	18	23032974	23032984	349	22.3	27
CY-RF-RF	3L	100.000	11	0	0	4	14	24198017	24198027	349	22.3	27
CY-RF-RF	3L	100.000	11	0	0	12	22	26168531	26168541	349	22.3	27
CY-RF-RF	3L	100.000	11	0	0	12	22	26183871	26183881	349	22.3	27
CY-RF-RF	3L	100.000	11	0	0	12	22	28819000	28819010	349	22.3	27
CY-RF-RF	X	100.000	13	0	0	4	16	11860579	11860567	22	26.3	27
CY-RF-RF	X	100.000	13	0	0	8	20	16953632	16953620	22	26.3	27
CY-RF-RF	X	100.000	12	0	0	9	20	390798	390787	88	24.3	27
CY-RF-RF	X	100.000	12	0	0	7	18	1099870	1099859	88	24.3	27
CY-RF-RF	X	100.000	12	0	0	12	23	5042290	5042279	88	24.3	27
CY-RF-RF	X	100.000	12	0	0	1	12	5173427	5173416	88	24.3	27
CY-RF-RF	X	100.000	12	0	0	5	16	5767118	5767107	88	24.3	27
CY-RF-RF	X	100.000	12	0	0	10	21	1185141	1185152	88	24.3	27
CY-RF-RF	X	100.000	12	0	0	16	27	18290735	18290746	88	24.3	27
CY-RF-RF	X	100.000	11	0	0	6	16	1406403	1406393	349	22.3	27
CY-RF-RF	X	100.000	11	0	0	6	16	1564913	1564903	349	22.3	27
CY-RF-RF	X	100.000	11	0	0	13	23	3200419	3200409	349	22.3	27
CY-RF-RF	X	100.000	11	0	0	4	14	3307462	3307452	349	22.3	27
CY-RF-RF	X	100.000	11	0	0	1	11	3748475	3748465	349	22.3	27
CY-RF-RF	X	100.000	11	0	0	11	21	4317844	4317834	349	22.3	27
CY-RF-RF	X	100.000	11	0	0	6	16	4562405	4562395	349	22.3	27
CY-RF-RF	X	100.000	11	0	0	15	25	5876083	5876073	349	22.3	27
CY-RF-RF	X	100.000	11	0	0	7	17	6013103	6013093	349	22.3	27
CY-RF-RF	X	100.000	11	0	0	5	15	9535494	9535484	349	22.3	27
CY-RF-RF	X	100.000	11	0	0	11	21	9926375	9926365	349	22.3	27
CY-RF-RF	X	100.000	11	0	0	11	21	11145093	11145083	349	22.3	27
CY-RF-RF	X	100.000	11	0	0	6	16	11290239	11290229	349	22.3	27
CY-RF-RF	X	100.000	11	0	0	6	16	11290311	11290301	349	22.3	27
CY-RF-RF	X	100.000	11	0	0	7	17	11651950	11651940	349	22.3	27
CY-RF-RF	X	100.000	11	0	0	1	11	11717172	11717162	349	22.3	27
CY-RF-RF	X	100.000	11	0	0	10	20	12496521	12496511	349	22.3	27
CY-RF-RF	X	93.333	15	1	0	12	26	12737926	12737912	349	22.3	27
CY-RF-RF	X	100.000	11	0	0	9	19	13639665	13639655	349	22.3	27
CY-RF-RF	X	100.000	11	0	0	7	17	14302921	14302911	349	22.3	27
CY-RF-RF	X	100.000	11	0	0	6	16	14726897	14726887	349	22.3	27
CY-RF-RF	X	93.333	15	1	0	12	26	14912664	14912650	349	22.3	27
CY-RF-RF	X	100.000	11	0	0	10	20	14915028	14915018	349	22.3	27
CY-RF-RF	X	100.000	11	0	0	14	24	15263585	15263575	349	22.3	27
CY-RF-RF	X	100.000	11	0	0	6	16	15385020	15385010	349	22.3	27
CY-RF-RF	X	100.000	11	0	0	3	13	17115661	17115651	349	22.3	27
CY-RF-RF	X	100.000	11	0	0	6	16	17463222	17463212	349	22.3	27
CY-RF-RF	X	100.000	11	0	0	9	19	17755462	17755452	349	22.3	27
CY-RF-RF	X	100.000	11	0	0	7	17	18616731	18616721	349	22.3	27
CY-RF-RF	X	100.000	11	0	0	11	21	19475769	19475759	349	22.3	27
CY-RF-RF	X	100.000	11	0	0	8	18	20777431	20777421	349	22.3	27
CY-RF-RF	X	93.333	15	1	0	11	25	21228848	21228834	349	22.3	27
CY-RF-RF	X	100.000	11	0	0	13	23	21446031	21446021	349	22.3	27
CY-RF-RF	X	100.000	11	0	0	12	22	21872705	21872695	349	22.3	27
CY-RF-RF	X	100.000	11	0	0	12	22	22100276	22100266	349	22.3	27
CY-RF-RF	X	100.000	11	0	0	12	22	22122783	22122773	349	22.3	27
CY-RF-RF	X	100.000	11	0	0	16	26	2064802	2064812	349	22.3	27
CY-RF-RF	X	100.000	11	0	0	2	12	2065621	2065631	349	22.3	27
CY-RF-RF	X	100.000	11	0	0	6	16	2520414	2520424	349	22.3	27
CY-RF-RF	X	100.000	11	0	0	11	21	3172692	3172702	349	22.3	27
CY-RF-RF	X	100.000	11	0	0	6	16	3642311	3642321	349	22.3	27
CY-RF-RF	X	100.000	11	0	0	12	22	3741268	3741278	349	22.3	27
CY-RF-RF	X	100.000	11	0	0	1	11	5744183	5744193	349	22.3	27
CY-RF-RF	X	93.333	15	1	0	1	15	6212461	6212475	349	22.3	27
CY-RF-RF	X	100.000	11	0	0	6	16	6413716	6413726	349	22.3	27
CY-RF-RF	X	100.000	11	0	0	10	20	6715061	6715071	349	22.3	27
CY-RF-RF	X	93.333	15	1	0	1	15	6829767	6829781	349	22.3	27
CY-RF-RF	X	100.000	11	0	0	12	22	6886959	6886969	349	22.3	27
CY-RF-RF	X	100.000	11	0	0	5	15	7082759	7082769	349	22.3	27
CY-RF-RF	X	100.000	11	0	0	17	27	7475048	7475058	349	22.3	27
CY-RF-RF	X	100.000	11	0	0	11	21	7539521	7539531	349	22.3	27
CY-RF-RF	X	100.000	11	0	0	6	16	7870991	7871001	349	22.3	27
CY-RF-RF	X	100.000	11	0	0	9	19	8825441	8825451	349	22.3	27
CY-RF-RF	X	100.000	11	0	0	11	21	9723124	9723134	349	22.3	27
CY-RF-RF	X	100.000	11	0	0	4	14	10088189	10088199	349	22.3	27
CY-RF-RF	X	100.000	11	0	0	6	16	14307568	14307578	349	22.3	27
CY-RF-RF	X	100.000	11	0	0	3	13	14467850	14467860	349	22.3	27
CY-RF-RF	X	100.000	11	0	0	11	21	14802348	14802358	349	22.3	27
CY-RF-RF	X	100.000	11	0	0	4	14	15710025	15710035	349	22.3	27
CY-RF-RF	X	100.000	11	0	0	16	26	15834943	15834953	349	22.3	27
CY-RF-RF	X	100.000	11	0	0	6	16	16861641	16861651	349	22.3	27
CY-RF-RF	X	100.000	11	0	0	7	17	17873572	17873582	349	22.3	27
CY-RF-RF	X	100.000	11	0	0	5	15	20250831	20250841	349	22.3	27
CY-RF-RF	X	93.333	15	1	0	3	17	21439728	21439742	349	22.3	27
CY-RF-RF	X	100.000	11	0	0	12	22	21794877	21794887	349	22.3	27
CY-RF-RF	X	100.000	11	0	0	12	22	21936359	21936369	349	22.3	27
CY-RF-RF	X	100.000	11	0	0	12	22	22024409	22024419	349	22.3	27
CY-RF-RF	X	100.000	11	0	0	5	15	23325535	23325545	349	22.3	27
CY-RF-RF	2L	100.000	13	0	0	2	14	15148300	15148288	22	26.3	27
CY-RF-RF	2L	100.000	12	0	0	8	19	2679125	2679114	88	24.3	27
CY-RF-RF	2L	100.000	12	0	0	12	23	7879214	7879203	88	24.3	27
CY-RF-RF	2L	100.000	12	0	0	5	16	10814486	10814475	88	24.3	27
CY-RF-RF	2L	100.000	12	0	0	6	17	12231579	12231568	88	24.3	27
CY-RF-RF	2L	100.000	12	0	0	10	21	20088466	20088455	88	24.3	27
CY-RF-RF	2L	100.000	12	0	0	16	27	5488247	5488258	88	24.3	27
CY-RF-RF	2L	100.000	12	0	0	7	18	5921917	5921928	88	24.3	27
CY-RF-RF	2L	100.000	12	0	0	7	18	5973344	5973355	88	24.3	27
CY-RF-RF	2L	100.000	12	0	0	5	16	6171987	6171998	88	24.3	27
CY-RF-RF	2L	100.000	12	0	0	3	14	10557967	10557978	88	24.3	27
CY-RF-RF	2L	100.000	12	0	0	7	18	12493127	12493138	88	24.3	27
CY-RF-RF	2L	100.000	12	0	0	4	15	13629773	13629784	88	24.3	27
CY-RF-RF	2L	100.000	12	0	0	10	21	16619070	16619081	88	24.3	27
CY-RF-RF	2L	100.000	11	0	0	5	15	1753043	1753033	349	22.3	27
CY-RF-RF	2L	100.000	11	0	0	4	14	2586664	2586654	349	22.3	27
CY-RF-RF	2L	100.000	11	0	0	8	18	3274022	3274012	349	22.3	27
CY-RF-RF	2L	100.000	11	0	0	16	26	3905614	3905604	349	22.3	27
CY-RF-RF	2L	100.000	11	0	0	11	21	4145421	4145411	349	22.3	27
CY-RF-RF	2L	93.333	15	1	0	10	24	5378758	5378744	349	22.3	27
CY-RF-RF	2L	100.000	11	0	0	16	26	7291515	7291505	349	22.3	27
CY-RF-RF	2L	100.000	11	0	0	6	16	7299429	7299419	349	22.3	27
CY-RF-RF	2L	100.000	11	0	0	6	16	7647677	7647667	349	22.3	27
CY-RF-RF	2L	100.000	11	0	0	3	13	7874210	7874200	349	22.3	27
CY-RF-RF	2L	100.000	11	0	0	17	27	7950327	7950317	349	22.3	27
CY-RF-RF	2L	100.000	11	0	0	3	13	10040920	10040910	349	22.3	27
CY-RF-RF	2L	100.000	11	0	0	15	25	10991704	10991694	349	22.3	27
CY-RF-RF	2L	100.000	11	0	0	11	21	12071611	12071601	349	22.3	27
CY-RF-RF	2L	100.000	11	0	0	16	26	13702285	13702275	349	22.3	27
CY-RF-RF	2L	100.000	11	0	0	6	16	13788542	13788532	349	22.3	27
CY-RF-RF	2L	100.000	11	0	0	4	14	13981123	13981113	349	22.3	27
CY-RF-RF	2L	100.000	11	0	0	5	15	16184179	16184169	349	22.3	27
CY-RF-RF	2L	100.000	11	0	0	5	15	16924083	16924073	349	22.3	27
CY-RF-RF	2L	100.000	11	0	0	17	27	17324974	17324964	349	22.3	27
CY-RF-RF	2L	100.000	11	0	0	2	12	20242813	20242803	349	22.3	27
CY-RF-RF	2L	100.000	11	0	0	4	14	22515811	22515801	349	22.3	27
CY-RF-RF	2L	100.000	11	0	0	12	22	23639561	23639551	349	22.3	27
CY-RF-RF	2L	100.000	11	0	0	12	22	23694804	23694794	349	22.3	27
CY-RF-RF	2L	100.000	11	0	0	12	22	23768164	23768154	349	22.3	27
CY-RF-RF	2L	100.000	11	0	0	6	16	816422	816432	349	22.3	27
CY-RF-RF	2L	100.000	11	0	0	9	19	4511796	4511806	349	22.3	27
CY-RF-RF	2L	100.000	11	0	0	4	14	5009054	5009064	349	22.3	27
CY-RF-RF	2L	100.000	11	0	0	6	16	5087530	5087540	349	22.3	27
CY-RF-RF	2L	100.000	11	0	0	5	15	5903032	5903042	349	22.3	27
CY-RF-RF	2L	100.000	11	0	0	5	15	6193533	6193543	349	22.3	27
CY-RF-RF	2L	100.000	11	0	0	8	18	6774948	6774958	349	22.3	27
CY-RF-RF	2L	100.000	11	0	0	9	19	7056075	7056085	349	22.3	27
CY-RF-RF	2L	100.000	11	0	0	15	25	10185396	10185406	349	22.3	27
CY-RF-RF	2L	100.000	11	0	0	7	17	10298376	10298386	349	22.3	27
CY-RF-RF	2L	100.000	11	0	0	6	16	10450769	10450779	349	22.3	27
CY-RF-RF	2L	100.000	11	0	0	16	26	10731361	10731371	349	22.3	27
CY-RF-RF	2L	100.000	11	0	0	8	18	11488269	11488279	349	22.3	27
CY-RF-RF	2L	100.000	11	0	0	6	16	12373267	12373277	349	22.3	27
CY-RF-RF	2L	100.000	11	0	0	1	11	12649645	12649655	349	22.3	27
CY-RF-RF	2L	100.000	11	0	0	3	13	12689133	12689143	349	22.3	27
CY-RF-RF	2L	100.000	11	0	0	11	21	14472473	14472483	349	22.3	27
CY-RF-RF	2L	100.000	11	0	0	3	13	14910503	14910513	349	22.3	27
CY-RF-RF	2L	100.000	11	0	0	11	21	16055841	16055851	349	22.3	27
CY-RF-RF	2L	100.000	11	0	0	7	17	16728669	16728679	349	22.3	27
CY-RF-RF	2L	100.000	11	0	0	8	18	17989733	17989743	349	22.3	27
CY-RF-RF	2L	100.000	11	0	0	8	18	19590640	19590650	349	22.3	27
CY-RF-RF	2L	100.000	11	0	0	8	18	22663945	22663955	349	22.3	27
CY-RF-RF	2L	100.000	11	0	0	7	17	22800153	22800163	349	22.3	27
CY-RF-RF	2L	100.000	11	0	0	10	20	23714964	23714974	349	22.3	27
CY-RF-RF	4	100.000	11	0	0	7	17	624167	624177	349	22.3	27
CY-RF-RF	4	100.000	11	0	0	6	16	1189652	1189662	349	22.3	27
CY-RF-LR	X	100.000	20	0	0	1	20	1444888	1444907	0.001	40.1	27
CY-RF-LR	X	100.000	15	0	0	2	16	1444873	1444887	1.4	30.2	27
CY-RF-LR	X	100.000	15	0	0	5	19	17484552	17484538	1.4	30.2	27
CY-RF-LR	X	100.000	14	0	0	3	16	9341975	9341988	5.6	28.2	27
CY-RF-LR	X	100.000	14	0	0	4	17	17796011	17796024	5.6	28.2	27
CY-RF-LR	X	100.000	14	0	0	13	26	23907309	23907322	5.6	28.2	27
CY-RF-LR	X	100.000	14	0	0	13	26	23915262	23915275	5.6	28.2	27
CY-RF-LR	X	100.000	14	0	0	14	27	2344918	2344905	5.6	28.2	27
CY-RF-LR	X	100.000	14	0	0	5	18	4656443	4656430	5.6	28.2	27
CY-RF-LR	X	100.000	13	0	0	4	16	1444860	1444872	22	26.3	27
CY-RF-LR	X	94.118	17	1	0	6	22	3334028	3334044	22	26.3	27
CY-RF-LR	X	100.000	13	0	0	3	15	4893802	4893814	22	26.3	27
CY-RF-LR	X	100.000	13	0	0	6	18	7558477	7558489	22	26.3	27
CY-RF-LR	X	100.000	13	0	0	4	16	8776378	8776390	22	26.3	27
CY-RF-LR	X	100.000	13	0	0	1	13	10345151	10345163	22	26.3	27
CY-RF-LR	X	100.000	13	0	0	5	17	11921545	11921557	22	26.3	27
CY-RF-LR	X	100.000	13	0	0	3	15	12392574	12392586	22	26.3	27
CY-RF-LR	X	100.000	13	0	0	3	15	13715599	13715611	22	26.3	27
CY-RF-LR	X	100.000	13	0	0	6	18	16873038	16873050	22	26.3	27
CY-RF-LR	X	100.000	13	0	0	7	19	17342802	17342814	22	26.3	27
CY-RF-LR	X	100.000	13	0	0	5	17	4772823	4772811	22	26.3	27
CY-RF-LR	X	100.000	13	0	0	5	17	4777299	4777287	22	26.3	27
CY-RF-LR	X	90.476	21	2	0	3	23	4997408	4997388	22	26.3	27
CY-RF-LR	X	100.000	13	0	0	5	17	7685977	7685965	22	26.3	27
CY-RF-LR	X	100.000	13	0	0	4	16	8370592	8370580	22	26.3	27
CY-RF-LR	X	100.000	13	0	0	1	13	9436371	9436359	22	26.3	27
CY-RF-LR	X	100.000	13	0	0	5	17	12984816	12984804	22	26.3	27
CY-RF-LR	X	100.000	13	0	0	3	15	16633209	16633197	22	26.3	27
CY-RF-LR	X	100.000	13	0	0	2	14	16930504	16930492	22	26.3	27
CY-RF-LR	X	100.000	13	0	0	2	14	20657241	20657229	22	26.3	27
CY-RF-LR	X	100.000	12	0	0	6	17	1127163	1127174	88	24.3	27
CY-RF-LR	X	100.000	12	0	0	16	27	1472130	1472141	88	24.3	27
CY-RF-LR	X	100.000	12	0	0	16	27	2680914	2680925	88	24.3	27
CY-RF-LR	X	100.000	12	0	0	4	15	3109983	3109994	88	24.3	27
CY-RF-LR	X	100.000	12	0	0	2	13	4203111	4203122	88	24.3	27
CY-RF-LR	X	100.000	12	0	0	6	17	4495043	4495054	88	24.3	27
CY-RF-LR	X	100.000	12	0	0	4	15	4694506	4694517	88	24.3	27
CY-RF-LR	X	100.000	12	0	0	15	26	4873706	4873717	88	24.3	27
CY-RF-LR	X	100.000	12	0	0	5	16	5499268	5499279	88	24.3	27
CY-RF-LR	X	100.000	12	0	0	4	15	5651213	5651224	88	24.3	27
CY-RF-LR	X	100.000	12	0	0	16	27	6443518	6443529	88	24.3	27
CY-RF-LR	X	100.000	12	0	0	2	13	9435159	9435170	88	24.3	27
CY-RF-LR	X	100.000	12	0	0	3	14	9851725	9851736	88	24.3	27
CY-RF-LR	X	100.000	12	0	0	3	14	10117666	10117677	88	24.3	27
CY-RF-LR	X	100.000	12	0	0	3	14	11068542	11068553	88	24.3	27
CY-RF-LR	X	100.000	12	0	0	2	13	11093450	11093461	88	24.3	27
CY-RF-LR	X	100.000	12	0	0	7	18	11491841	11491852	88	24.3	27
CY-RF-LR	X	100.000	12	0	0	16	27	12260261	12260272	88	24.3	27
CY-RF-LR	X	100.000	12	0	0	4	15	12425368	12425379	88	24.3	27
CY-RF-LR	X	100.000	12	0	0	15	26	12831460	12831471	88	24.3	27
CY-RF-LR	X	100.000	12	0	0	3	14	13862753	13862764	88	24.3	27
CY-RF-LR	X	100.000	12	0	0	5	16	14025524	14025535	88	24.3	27
CY-RF-LR	X	100.000	12	0	0	5	16	14717276	14717287	88	24.3	27
CY-RF-LR	X	100.000	12	0	0	16	27	14931999	14932010	88	24.3	27
CY-RF-LR	X	100.000	12	0	0	2	13	15085695	15085706	88	24.3	27
CY-RF-LR	X	100.000	12	0	0	6	17	17161362	17161373	88	24.3	27
CY-RF-LR	X	100.000	12	0	0	3	14	18069173	18069184	88	24.3	27
CY-RF-LR	X	100.000	12	0	0	3	14	18289153	18289164	88	24.3	27
CY-RF-LR	X	100.000	12	0	0	4	15	18842690	18842701	88	24.3	27
CY-RF-LR	X	100.000	12	0	0	5	16	22469317	22469328	88	24.3	27
CY-RF-LR	X	100.000	12	0	0	4	15	23363238	23363249	88	24.3	27
CY-RF-LR	X	100.000	12	0	0	1	12	23516323	23516334	88	24.3	27
CY-RF-LR	X	100.000	12	0	0	2	13	290264	290253	88	24.3	27
CY-RF-LR	X	93.750	16	1	0	1	16	523030	523015	88	24.3	27
CY-RF-LR	X	100.000	12	0	0	15	26	761004	760993	88	24.3	27
CY-RF-LR	X	100.000	12	0	0	5	16	1099377	1099366	88	24.3	27
CY-RF-LR	X	100.000	12	0	0	6	17	1624123	1624112	88	24.3	27
CY-RF-LR	X	100.000	12	0	0	5	16	1877573	1877562	88	24.3	27
CY-RF-LR	X	100.000	12	0	0	5	16	4172195	4172184	88	24.3	27
CY-RF-LR	X	100.000	12	0	0	4	15	4414078	4414067	88	24.3	27
CY-RF-LR	X	100.000	12	0	0	5	16	4663490	4663479	88	24.3	27
CY-RF-LR	X	100.000	12	0	0	2	13	4882457	4882446	88	24.3	27
CY-RF-LR	X	100.000	12	0	0	16	27	5264956	5264945	88	24.3	27
CY-RF-LR	X	100.000	12	0	0	1	12	6186297	6186286	88	24.3	27
CY-RF-LR	X	93.750	16	1	0	11	26	6905595	6905580	88	24.3	27
CY-RF-LR	X	100.000	12	0	0	10	21	7142541	7142530	88	24.3	27
CY-RF-LR	X	100.000	12	0	0	3	14	7479763	7479752	88	24.3	27
CY-RF-LR	X	100.000	12	0	0	1	12	7618734	7618723	88	24.3	27
CY-RF-LR	X	100.000	12	0	0	4	15	9433968	9433957	88	24.3	27
CY-RF-LR	X	100.000	12	0	0	6	17	12167053	12167042	88	24.3	27
CY-RF-LR	X	100.000	12	0	0	3	14	13146348	13146337	88	24.3	27
CY-RF-LR	X	100.000	12	0	0	4	15	14497685	14497674	88	24.3	27
CY-RF-LR	X	100.000	12	0	0	2	13	14505337	14505326	88	24.3	27
CY-RF-LR	X	90.000	20	2	0	6	25	15319889	15319870	88	24.3	27
CY-RF-LR	X	100.000	12	0	0	6	17	16462793	16462782	88	24.3	27
CY-RF-LR	X	100.000	12	0	0	4	15	16953891	16953880	88	24.3	27
CY-RF-LR	X	100.000	12	0	0	4	15	17077559	17077548	88	24.3	27
CY-RF-LR	X	100.000	12	0	0	4	15	17353308	17353297	88	24.3	27
CY-RF-LR	X	100.000	12	0	0	4	15	19088899	19088888	88	24.3	27
CY-RF-LR	X	100.000	12	0	0	16	27	21109695	21109684	88	24.3	27
CY-RF-LR	X	100.000	12	0	0	1	12	21414365	21414354	88	24.3	27
CY-RF-LR	X	100.000	12	0	0	3	14	23803529	23803518	88	24.3	27
CY-RF-LR	X	100.000	12	0	0	2	13	24279042	24279031	88	24.3	27
CY-RF-LR	X	100.000	12	0	0	2	13	29401545	29401534	88	24.3	27
CY-RF-LR	X	100.000	11	0	0	6	16	410713	410723	349	22.3	27
CY-RF-LR	X	100.000	11	0	0	7	17	625896	625906	349	22.3	27
CY-RF-LR	X	100.000	11	0	0	4	14	858436	858446	349	22.3	27
CY-RF-LR	X	100.000	11	0	0	14	24	1306508	1306518	349	22.3	27
CY-RF-LR	X	93.333	15	1	0	7	21	1380588	1380602	349	22.3	27
CY-RF-LR	X	100.000	11	0	0	8	18	1461888	1461898	349	22.3	27
CY-RF-LR	X	100.000	11	0	0	4	14	1695703	1695713	349	22.3	27
CY-RF-LR	X	100.000	11	0	0	3	13	1873600	1873610	349	22.3	27
CY-RF-LR	X	100.000	11	0	0	5	15	2120601	2120611	349	22.3	27
CY-RF-LR	X	100.000	11	0	0	5	15	2502868	2502878	349	22.3	27
CY-RF-LR	X	100.000	11	0	0	3	13	2525423	2525433	349	22.3	27
CY-RF-LR	X	100.000	11	0	0	4	14	2891955	2891965	349	22.3	27
CY-RF-LR	X	100.000	11	0	0	4	14	3108070	3108080	349	22.3	27
CY-RF-LR	X	100.000	11	0	0	5	15	3414666	3414676	349	22.3	27
CY-RF-LR	X	100.000	11	0	0	8	18	3536936	3536946	349	22.3	27
CY-RF-LR	X	100.000	11	0	0	15	25	3732542	3732552	349	22.3	27
CY-RF-LR	X	100.000	11	0	0	4	14	3835995	3836005	349	22.3	27
